videoId,title,publishedAt,playlistId,esquema
v36Jce1_nMY, Noción currículo: desigualdades lineales, 2018-03-20, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,0
YpVNFm8Jxwc, Concreción tema: desigualdades lineales, 2018-03-20, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,0
AnXR8H7LVkY, PISA y estándares: desigualdades lineales, 2018-03-20, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,0
POdtJJP91YA, Currículo matemáticas: desigualdades lineales, 2018-03-20, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,0
sbNcYKKKq1w, Estructura conceptual: desigualdades lineales, 2018-04-14, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,4
09n4dXCuH-s, Sistemas representación: desigualdades lineales, 2018-04-28, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,8
1beSsbmHay8, Fenomenología: desigualdades lineales, 2018-05-12, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,2
WE6En2XqNGI, Análisis de contenido: desigualdades lineales, 2018-05-26, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,6
6CFtUl_GD98, Expectativas: desigualdades lineales, 2018-08-11, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,1
UWHTfB2nFs0, Dificultades y errores: desigualdades lineales, 2018-08-25, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,5
-_zOj8ykD88, Caracterización objetivo: desigualdades lineales, 2018-09-08, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,8
8Os28Fp-dh0, Versión inicial tareas: desigualdades lineales, 2018-10-13, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,3
vyZP3cSmpv0, Previsiones tareas: desigualdades lineales, 2018-10-27, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,7
IK9tccgUG_o, Análisis de tareas: desigualdades lineales, 2018-11-10, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,0
4k4av_-GyH4, Secuencia de tareas: desigualdades lineales, 2018-11-24, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,4
DiDY5moQ42A, Tarea diagnóstica: desigualdades lineales, 2019-02-05, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,5
1j6L_4Hr1mM, Diario del estudiante: desigualdades lineales, 2019-02-16, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,6
VIkpGPSP8gs, Diario del profesor: desigualdades lineales, 2019-03-02, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,2
RG2wKNusbRY, Evaluación e instrucción: desigualdades lineales, 2019-03-16, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,6
KbEHxCg0QIo, ACE y una tarea: desigualdades lineales, 2019-04-06, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,6
i8_M9YWy1Sg, Análisis objetivo 1: desigualdades lineales, 2019-04-27, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,7
rUY9vG3OAO0, Análisis objetivos: desigualdades lineales, 2019-05-11, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,1
fTKt7nkR2R4, Interpretación resultados: desigualdades lineales, 2019-05-25, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,5
gg_GaTPf3Zc, Dimensión afectiva: desigualdades lineales, 2019-08-10, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,0
cv-tnJOOVhw, Dimensión cognitiva: desigualdades lineales, 2019-08-24, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,4
LcQsftdHyI4, Mejora unidad didáctica: inecuaciones lineales, 2019-09-07, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,7
vYOZq0A2jgs, Nuevo diseño: inecuaciones lineales, 2019-09-21, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,1
i2jWkGKLDA8, Resumen experiencia: Inecuaciones lineales, 2019-10-12, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,2
oHZ4HZCwXzc, Resumen y cartilla: inecuaciones lineales, 2019-10-26, PLgESRxNhytd5y7Wk-NAFjdILXYUe3fnpx,6
jUdDdW_lZsI, Discusión: Mejora unidad didáctica, 2017-12-05, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,5
CJl6BRWtpv8, Mejora unidad didáctica: sucesiones aritméticas, 2017-12-12, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,2
5TqQye_VJgA, Mejora unidad didáctica: función racional, 2017-12-12, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,2
nzNyiNdCgwQ, Mejora unidad didáctica: interés compuesto, 2017-12-12, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,2
KzknyVtP5bs, Mejora unidad didáctica: función cúbica, 2017-12-12, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,2
Tlwez0sbZDE, Mejora unidad didáctica: razón, 2017-12-12, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,2
ofV2qCY_OiU, Mejora unidad didáctica: intervalos, 2017-12-12, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,2
5OD9in8KZ3g, Mejora unidad didáctica: distancia entre puntos, 2017-12-18, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,8
9u1HDV7B6cI, Mejora unidad didáctica: función lineal, 2017-12-19, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,9
QndOgONhDxw, Mejora unidad didáctica: espacios muestrales, 2017-12-19, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,9
JsPakzFcMKQ, Mejora unidad didáctica: probabilidad condicional, 2017-12-19, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,9
FDQzyrXmyKE, Mejora unidad didáctica: función exponencial, 2017-12-19, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,9
0GUx3D6coMg, Mejora unidad didáctica: principio multiplicación, 2017-12-19, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,9
bBTOrUToQJQ, Mejora unidad didáctica: principio multiplicación, 2017-12-19, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,9
UkuCDK6d9xM, Mejora unidad didáctica: cuadrado del binomio, 2018-01-15, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,5
HNLCcxLKOo4, Mejora unidad didáctica: áreas de polígonos, 2018-01-15, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,5
ksVInGoyrVQ, Mejora unidad didáctica: idea intuitiva de límite, 2018-01-16, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,6
sU71Js3I8iI, Mejora unidad didáctica: idea intuitiva de límite, 2018-01-16, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,6
L37dVLsK7OY, Mejora unidad didáctica: área región sombreada, 2018-01-16, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,6
BXvAOylhjjc, Mejora unidad didáctica: permutaciones, 2018-01-16, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,6
h1iBka_59gg, Mejora unidad didáctica: ecuaciones lineales, 2018-01-18, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,8
7uR_jI1bkdI, Mejora unidad didáctica: sistemas de ecuaciones, 2018-01-18, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,8
RuNkm9vb-VY, Mejora unidad didáctica: ecuaciones lineales, 2018-01-18, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,8
HQwSXWt1XAg, Mejora unidad didáctica: razones trigonométricas, 2018-01-18, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,8
wbICeY5c3YQ, Mejora unidad didáctica: números enteros, 2018-01-18, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,8
gN2tqdycjgM, Mejora unidad didáctica: simetría axial, 2018-03-03, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,3
p1Zy3mTZ2UI, Mejora unidad didáctica: prismas triangulares, 2018-03-03, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,3
sggzu_Blrhk, Mejora unidad didáctica: función seno, 2018-03-03, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,3
Ws25NIelpiY, Mejora unidad didáctica: ecuaciones cuadráticas, 2018-03-03, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,3
8xM2ham_c-o, Mejora unidad didáctica: elipse, 2018-03-03, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,3
51I73QVBN8A, Mejora unidad didáctica: función cubica, 2018-03-03, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,3
ztPhiwkBuDY, Mejora unidad didáctica: función cúbica, 2018-04-05, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,5
HW6Fej6M_yE, Mejora unidad didáctica: interés compuesto, 2018-04-05, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,5
fRg_gAVDPv4, Mejora unidad didáctica: intervalos, 2018-04-05, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,5
UhAy45qzEIo, Mejora unidad didáctica: razón, 2018-04-05, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,5
ByiEzXf6LK0, Mejora unidad didáctica: rotación, 2018-04-05, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,5
eBwNqL3N1LQ, Mejora unidad didáctica: distancia entre puntos, 2018-04-05, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,5
J8Ao_WnBBKA, Mejora unidad didáctica: espacios muestrales, 2018-04-05, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,5
ZbscNOqXzTY, Mejora unidad didáctica: función lineal, 2018-04-05, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,5
UAAmQLZAzqc, Mejora unidad didáctica: función exponencial, 2018-04-05, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,5
cn-FIlvVX6A, Mejora unidad didáctica: razones trigonométricas, 2018-04-10, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,0
LcQsftdHyI4, Mejora unidad didáctica: inecuaciones lineales, 2019-09-07, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,7
SzSBBzpAQLE, Mejora unidad didáctica: Longitud de la circunferencia, 2019-09-07, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,7
mpo2lng_TTg, Mejora unidad didáctica: progresiones geométricas, 2019-09-07, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,7
Dx0aRxjyEyA, Mejora unidad didáctica: adición de fracciones, 2019-09-07, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,7
EHXGcGaWEug, Mejora unidad didáctica: relación de orden en los números enteros, 2019-09-07, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,7
zebC3j6WSBw, Mejora unidad didáctica: semejanza de triángulos, 2019-09-07, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,7
GdjOAseOHt8, Mejora unidad didáctica: relación de orden en los números racionales, 2019-09-07, PLgESRxNhytd5Z-YCZWZkeq7YVT2uK5rPn,7
4HY1kZRKTeQ, Discusión: Resumen experiencia, 2017-12-05, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,5
C91WbfX0Khg, Resumen experiencia: sucesiones aritméticas, 2017-12-12, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,2
8UsWPc7SN_4, Resumen experiencia: función racional, 2017-12-12, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,2
3xnpkr5Vyrs, Resumen experiencia: interés compuesto, 2017-12-12, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,2
JtI97_zYOEw, Resumen experiencia: función cúbica, 2017-12-12, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,2
PqD253MuVJQ, Resumen experiencia: intervalos, 2017-12-12, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,2
UXMO5_Fnw_Q, Resumen experiencia: razón, 2017-12-12, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,2
B2Z12JmLtk4, Resumen experiencia: distancia entre puntos, 2017-12-19, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
XDZnNItZMJU, Resumen experiencia: función lineal, 2017-12-19, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
4gXHazNMIh4, Resumen experiencia: espacios muestrales, 2017-12-19, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
c6P_xm7YS-M, Resumen experiencia: probabilidad condicional, 2017-12-19, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
W99iuh-0y4E, Resumen experiencia: principio multiplicación, 2017-12-19, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
bDMq3YGSTkw, Resumen experiencia: función exponencial, 2017-12-19, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
4XuORAkp320, Resumen experiencia: cuadrado del binomio, 2018-01-16, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,6
Stbef7SI34M, Resumen experiencia: áreas de polígonos, 2018-01-16, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,6
QfAUSa4NcMc, Resumen experiencia: idea intuitiva de límite, 2018-01-16, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,6
b8jZ5h6KSHI, Resumen experiencia: área región sombreada, 2018-01-16, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,6
tuFE7GmfLtQ, Resumen experiencia: permutaciones, 2018-01-16, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,6
jI-HJhDG8Bs, Resumen experiencia: números enteros, 2018-01-19, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
TgsZMBA0jJ0, Resumen experiencia: números enteros, 2018-01-19, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
-mwSUk64Twc, Resumen experiencia: ecuaciones lineales, 2018-01-19, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
82cMRaU5I3Y, Resumen experiencia: ecuaciones lineales, 2018-01-19, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
P74oIUbhXlk, Resumen experiencia: sistemas de ecuaciones, 2018-01-19, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
aoTLuE7irkc, Resumen experiencia: sucesiones aritméticas, 2018-04-06, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,6
C1DjPHSAG8M, Resumen experiencia: función racional, 2018-04-06, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,6
oNtEGSWAupE, Resumen experiencia: intervalos, 2018-04-06, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,6
nryCFcXW9LQ, Resumen experiencia: interés compuesto, 2018-04-06, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,6
SIL3LZlg1dA, Resumen experiencia: razón, 2018-04-06, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,6
0OzMB7zEoaI, Resumen experiencia: rotación, 2018-04-09, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
pwsKIF-64hQ, Resumen experiencia: distancia entre puntos, 2018-04-09, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
nEgNPQ7-jTE, Resumen experiencia: probabilidad condicional, 2018-04-09, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
DISc_kFkfTA, Resumen experiencia: función lineal, 2018-04-09, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
y58tNKyQYSs, Resumen experiencia: función exponencial, 2018-04-09, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,9
oq9nPVKE2AA, Resumen experiencia: razones trigonométricas, 2018-04-10, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,0
ajEAYUXqlbc, Resumen experiencia: prismas triangulares, 2018-04-14, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,4
HQVrmoUZ5Yw, Resumen experiencia: función seno, 2018-04-14, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,4
Kp2SUNmdc8s, Resumen experiencia: ecuaciones cuadráticas, 2018-04-14, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,4
MxxdqiiqsZE, Resumen experiencia: elipse, 2018-04-14, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,4
A00Pzy-mbU8, Resumen experiencia: función cubica, 2018-04-14, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,4
L7RMn79kqFY, Resumen experiencia: simetría axial, 2018-04-14, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,4
WXMA36TvVNw, Discusión: Resumen experiencia, 2018-04-16, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,6
i2jWkGKLDA8, Resumen experiencia: Inecuaciones lineales, 2019-10-12, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,2
nQ4E3woAKpM, Resumen experiencia: longitud de la circunferencia, 2019-10-12, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,2
3waAatlExV0, Resumen experiencia: progresiones geométricas, 2019-10-12, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,2
PyYG7lhA6ng, Resumen experiencia: adición de fracciones, 2019-10-12, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,2
tR3yLCPYOo4, Resumen experiencia: relación de orden en los números enteros, 2019-10-12, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,2
_QXRe38DRAA, Resumen experiencia: semejanza de triángulos, 2019-10-12, PLgESRxNhytd62Tx_4WsxtlNJtQjtrXbjV,2
V6sedJz-Gv4, Análisis de tareas: razones trigonométricas, 2018-04-03, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,3
ulXX__XY3I8, Análisis objetivo 1: razones trigonométricas, 2018-04-03, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,3
c8aItH-KN1g, Caracterización objetivos: razones trigonométricas, 2018-04-04, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,4
TzZqKMSJrs8, Diario del profesor: razones trigonométricas, 2018-04-04, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,4
E8QGj3KJTb4, Dificultades y errores: razones trigonométricas, 2018-04-04, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,4
tp6NpYaZg4Y, Versión inicial tareas: razones trigonométricas, 2018-04-10, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,0
J1FtDzC2yWI, Tarea diagnóstica: razones trigonométricas, 2018-04-10, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,0
e906WgiSAgU, Evaluación e instrucción: razones trigonométricas, 2018-04-10, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,0
q8zd5peUtWQ, Interpretación resultados: razones trigonométricas, 2018-04-10, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,0
bh7gqk0hzME, Dimensión afectiva: razones trigonométricas, 2018-04-10, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,0
jECrJggsVTs, Dimensión cognitiva: razones trigonométricas, 2018-04-10, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,0
cn-FIlvVX6A, Mejora unidad didáctica: razones trigonométricas, 2018-04-10, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,0
oq9nPVKE2AA, Resumen experiencia: razones trigonométricas, 2018-04-10, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,0
IV8StST22nU, Resumen y cartilla: razones trigonométricas, 2018-04-10, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,0
P91PvBpjnVg, Informe final: razones trigonométricas, 2018-04-10, PLgESRxNhytd62ZSluA-amvgDz0WAVXZLr,0
H8Yghp6d9X8, Noción currículo: longitud de circunferencia, 2018-03-20, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,0
jFrwmj_cbBo, Currículo matemáticas: longitud de circunferencia, 2018-03-20, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,0
ifwj7D0v8V0, PISA y estándares: longitud de circunferencia, 2018-03-20, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,0
rWhB8cWKOWE, Concreción tema: longitud de circunferencia, 2018-03-20, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,0
3hJ_0ptM3I8, Estructura conceptual: longitud circunferencia, 2018-04-14, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,4
aygn5LdQBVI, Sistemas representación: longitud circunferencia, 2018-04-28, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,8
UhZPCla8VBE, Fenomenología: longitud circunferencia, 2018-05-12, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,2
NjlbViThR6k, Análisis de contenido: longitud circunferencia, 2018-05-26, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,6
GM4r1KCrTbc, Expectativas: longitud circunferencia, 2018-08-11, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,1
OZ7CUqJ-ppU, Dificultades y errores: longitud circunferencia, 2018-08-25, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,5
l8Y-XCpxuMs, Caracterización objetivo: longitud circunferencia, 2018-09-08, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,8
x_JVnnlpmB8, Versión inicial tareas: longitud circunferencia, 2018-10-13, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,3
YiRSqAgpbsk, Previsiones tareas: longitud circunferencia, 2018-10-27, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,7
fVZtYKNboE0, Análisis de tareas: longitud circunferencia, 2018-11-10, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,0
dwTUnw2u_dk, Secuencia de tareas: longitud circunferencia, 2018-11-24, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,4
bhIgkoHHgrA, Tarea diagnóstica: longitud circunferencia, 2019-02-05, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,5
3WfJ0vqtiQo, Diario del estudiante: longitud circunferencia, 2019-02-16, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,6
L5gaSAEwaJE, Diario del profesor: longitud circunferencia, 2019-03-02, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,2
8RnI6LQT2pY, Evaluación e instrucción: longitud circunferencia, 2019-03-16, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,6
BoVECqySSCo, ACE y una tarea: longitud circunferencia, 2019-04-06, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,6
e1EmbnQLAJg, Análisis objetivo 1: longitud circunferencia, 2019-04-27, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,7
YJ6ahmdhpFM, Análisis objetivos: longitud circunferencia, 2019-05-11, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,1
tsN9D6QT_4s, Interpretación resultados: longitud circunferencia, 2019-05-25, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,5
_8f0zkCrirI, Dimensión afectiva: longitud circunferencia, 2019-08-10, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,0
rfPVzsZJ_C0, Dimensión cognitiva: longitud circunferencia, 2019-08-24, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,4
SzSBBzpAQLE, Mejora unidad didáctica: Longitud de la circunferencia, 2019-09-07, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,7
8Ygnii2VuEw, Nuevo diseño: longitud de la circunferencia, 2019-09-21, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,1
nQ4E3woAKpM, Resumen experiencia: longitud de la circunferencia, 2019-10-12, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,2
_32_XAXdkUA, Resumen y cartilla: longitud de la circunferencia, 2019-10-26, PLgESRxNhytd6A5x2IEqgekd1TT5zz4AAa,6
1wJ5yoc2Fm8, Sesión sincrónica profesores 2.1, 2019-05-28, PLgESRxNhytd6APzDexF05zpi0DCCv6LG7,8
ou-Zw-HRPQE, Sesión sincrónica profesores 2.2, 2019-05-28, PLgESRxNhytd6APzDexF05zpi0DCCv6LG7,8
1501iIVmN8o, Reunión sincrónica 2 - Rectores, 2019-05-29, PLgESRxNhytd6APzDexF05zpi0DCCv6LG7,9
8Ke_qazV90U, Noción currículo: función lineal, 2017-12-14, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,4
IN1kySgp9Kg, Currículo matemáticas: función lineal, 2017-12-14, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,4
NZLOz4-sbHo, PISA y estándares: función lineal, 2017-12-14, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,4
ucMpoMJnfn4, Concreción tema: función lineal, 2017-12-14, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,4
_71aDa_orfE, Estructura conceptual: función lineal, 2017-12-14, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,4
SfwYBf7oqbs, Sistemas representación: función lineal, 2017-12-14, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,4
vs32uoc-ihw, Fenomenología: función lineal, 2017-12-14, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,4
4db75DOOG3U, Análisis de contenido: función lineal, 2017-12-15, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,5
LkGNjNza6xU, Expectativas: función lineal, 2017-12-15, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,5
Gol0mugjahU, Dificultades y errores: función lineal, 2017-12-15, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,5
SruxGaaoL04, Caracterización objetivo: función lineal, 2017-12-15, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,5
ds8wf-fMMwQ, Caracterización objetivos: función lineal, 2017-12-15, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,5
ZcAOgGhH0EM, Versión inicial tareas: función lineal, 2017-12-15, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,5
EA2kD7XYeXQ, Previsiones tareas: función lineal, 2017-12-18, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,8
XHT3E71RG-g, Análisis de tareas: función lineal, 2017-12-18, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,8
AQYNLssp9TM, Secuencia de tareas: función lineal, 2017-12-18, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,8
ufJDrKdSMw0, Diario del estudiante: función lineal, 2017-12-18, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,8
OJq1YUdn9m8, Tarea diagnóstica: función lineal, 2017-12-18, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,8
rrRcOqX9ZYU, Diario del profesor: función lineal, 2017-12-18, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,8
ZZCJXpzuzlc, Evaluación e instrucción: función lineal, 2017-12-18, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,8
uhkiE2bwE1s, ACE y una tarea: función lineal, 2017-12-18, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,8
azS3L1VFCbY, Análisis objetivo 1: función lineal, 2017-12-18, PLgESRxNhytd6AVM6jm719XCHx3SVdKr7p,8
