Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
31/08/2018,VALLE,SEVILLA,Viernes,11:10:00,VEREDA MANZANILLO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,60,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76736000,1
31/08/2018,VALLE,YUMBO,Viernes,0:04:00,LLERAS E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76892000,1
1/9/2018,ANTIOQUIA,APARTADÓ,Sábado,10:10:00,PRIMERO DE MAYO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5045000,1
1/9/2018,ANTIOQUIA,BELLO,Sábado,1:10:00,SANTA RITA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,33,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5088000,1
1/9/2018,ANTIOQUIA,COPACABANA,Sábado,12:50:00,EL TABLAZO,URBANA,CASAS DE HABITACION,COMBUSTIBLE,A PIE,A PIE,52,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5212000,1
1/9/2018,ANTIOQUIA,MEDELLÍN (CT),Sábado,20:28:00,CORDOBA C-7,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,65,MASCULINO,UNION LIBRE,COLOMBIA,PENSIONADO,-,SECUNDARIA,5001000,1
1/9/2018,ANTIOQUIA,PUERTO BERRÍO,Sábado,21:30:00,EL CENTRO,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5579000,1
1/9/2018,ANTIOQUIA,SOPETRÁN,Sábado,13:30:00,LA AGUAMALA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5761000,1
1/9/2018,ANTIOQUIA,VALDIVIA,Sábado,15:00:00,PUERTO RAUDAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,PRIMARIA,5854000,1
1/9/2018,ARAUCA,PUERTO RONDÓN,Sábado,18:40:00,LA VIRGEN,URBANA,BILLARES,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,PRIMARIA,81591000,1
1/9/2018,ATLÁNTICO,BARRANQUILLA (CT),Sábado,10:30:00,EL BOSQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,8001000,1
1/9/2018,ATLÁNTICO,BARRANQUILLA (CT),Sábado,0:00:00,EVARISTO SURDIZ,URBANA,CASAS DE HABITACION,SUSTANCIAS TOXICAS,A PIE,A PIE,46,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,8001000,1
1/9/2018,BOLÍVAR,CARTAGENA (CT),Sábado,12:40:00,NAZARENO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13001000,1
1/9/2018,BOLÍVAR,SAN PABLO,Sábado,21:00:00,CGTO. SANTO DOMINGO,RURAL,BILLARES,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,13670000,1
1/9/2018,BOLÍVAR,TURBACO,Sábado,15:30:00,URBANIZACION EL ZOPOTE,RURAL,BOSQUES,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13836000,1
1/9/2018,CALDAS,MANIZALES (CT),Sábado,23:35:00,SOLFERINO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,17001000,1
1/9/2018,CASANARE,YOPAL (CT),Sábado,17:00:00,LA GUAFILLA,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37,MASCULINO,DIVORCIADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,85001000,1
1/9/2018,CAUCA,BALBOA,Sábado,20:30:00,BELEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19075000,1
1/9/2018,CESAR,VALLEDUPAR (CT),Sábado,11:20:00,COR. MARIANGOLA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,50,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,20001000,1
1/9/2018,CESAR,VALLEDUPAR (CT),Sábado,11:20:00,COR. MARIANGOLA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,61,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,20001000,1
1/9/2018,CÓRDOBA,CIÉNAGA DE ORO,Sábado,23:30:00,CGTO LAS PIEDRAS,RURAL,BILLARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23189000,1
1/9/2018,CÓRDOBA,SAN ANTERO,Sábado,13:05:00,VEREDA PLAYA BLANCA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,23672000,1
1/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,17:00:00,BOSQUE DE LOS MOLINOS E-18,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
1/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,17:20:00,EL VERBENAL III SECTOR E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
1/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:15:00,ALFA E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,56,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
1/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,23:11:00,LA PLAYA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
1/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,0:22:00,BACHUE E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,41,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
1/9/2018,META,ACACÍAS,Sábado,23:40:00,MANCERA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,50006000,1
1/9/2018,NARIÑO,MALLAMA,Sábado,22:30:00,VEREDA PROVIDENCIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,33,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,52435000,1
1/9/2018,NARIÑO,RICAURTE,Sábado,6:00:00,VEREDA GUALCALA,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,ETNIA INDIGENA,-,PRIMARIA,52612000,1
1/9/2018,NORTE DE SANTANDER,SARDINATA,Sábado,13:30:00,VEREDA BELLAVISTA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,54720000,1
1/9/2018,QUINDÍO,CIRCASIA,Sábado,13:35:00,VDA.PINARES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,63190000,1
1/9/2018,QUINDÍO,QUIMBAYA,Sábado,10:00:00,VDA.LA SOLEDAD,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR MOTOCICLETA,58,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,63594000,1
1/9/2018,RISARALDA,PEREIRA (CT),Sábado,23:10:00,VILLA VERDE,URBANA,INTERIOR VEHICULO PARTICULAR,CONTUNDENTES,A PIE,PASAJERO VEHICULO,43,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,66001000,1
1/9/2018,RISARALDA,SANTUARIO,Sábado,20:00:00,BARRIO LA ESTRELLA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,66687000,1
1/9/2018,RISARALDA,SANTUARIO,Sábado,14:34:00,SECTOR EL CARBONERO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,66687000,1
1/9/2018,SANTANDER,BUCARAMANGA (CT),Sábado,2:00:00,OLAS BAJAS,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,36,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,68001000,1
1/9/2018,SANTANDER,BUCARAMANGA (CT),Sábado,16:50:00,LA INDEPENDENCIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,68001000,1
1/9/2018,SANTANDER,BUCARAMANGA (CT),Sábado,1:50:00,BUENOS AIRES,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,68001000,1
1/9/2018,TOLIMA,PLANADAS,Sábado,19:09:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,73555000,1
1/9/2018,VALLE,ANSERMANUEVO,Sábado,17:35:00,VEREDA LA CABAÑA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,39,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76041000,1
1/9/2018,VALLE,CALI (CT),Sábado,20:45:00,NUEVA FLORESTA E12,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
1/9/2018,VALLE,CALI (CT),Sábado,23:55:00,PUERTO NUEVO E7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
1/9/2018,VALLE,EL CERRITO,Sábado,16:20:00,EL CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76248000,1
1/9/2018,VALLE,FLORIDA,Sábado,13:30:00,NUEVO HORIZONTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76275000,1
1/9/2018,VALLE,YUMBO,Sábado,21:20:00,LAS CEIBAS E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50,MASCULINO,UNION LIBRE,COLOMBIA,PENSIONADO,-,SECUNDARIA,76892000,1
2/9/2018,ANTIOQUIA,BELLO,Domingo,21:54:00,ALTOS DE NIQUIA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5088000,1
2/9/2018,ANTIOQUIA,CALDAS,Domingo,16:45:00,EL SOCORRO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,54,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5129000,1
2/9/2018,ANTIOQUIA,CAUCASIA,Domingo,20:55:00,EL PALMAR,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5154000,1
2/9/2018,ANTIOQUIA,CAUCASIA,Domingo,20:55:00,EL PALMAR,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5154000,1
2/9/2018,ANTIOQUIA,MEDELLÍN (CT),Domingo,23:10:00,LA COLINA C-15,URBANA,CANCHA DE FUTBOL,ARMA DE FUEGO,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,1
2/9/2018,ANTIOQUIA,MEDELLÍN (CT),Domingo,7:20:00,SANTO DOMINGO  1 C-1,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5001000,1
2/9/2018,ANTIOQUIA,SALGAR,Domingo,19:00:00,LA GRANIZO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,5642000,1
2/9/2018,ARAUCA,TAME,Domingo,23:30:00,BALCON DEL LLANO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,81794000,1
2/9/2018,ATLÁNTICO,BARRANQUILLA (CT),Domingo,3:40:00,CIUDADELA 20 DE JULIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,-,INDEPENDIENTE,-,SECUNDARIA,8001000,1
2/9/2018,ATLÁNTICO,BARRANQUILLA (CT),Domingo,2:35:00,7 DE ABRIL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,8001000,1
2/9/2018,ATLÁNTICO,LURUACO,Domingo,2:30:00,SANTA CRUZ,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,54,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,ANALFABETA,8421000,1
2/9/2018,ATLÁNTICO,MALAMBO,Domingo,16:45:00,EL CARMEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,27,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8433000,1
2/9/2018,ATLÁNTICO,SABANALARGA,Domingo,20:00:00,VILLA CONCEPCION,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,26,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,8638000,1
2/9/2018,ATLÁNTICO,SABANALARGA,Domingo,20:00:00,VILLA CONCEPCION,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,8638000,1
2/9/2018,BOLÍVAR,CARTAGENA (CT),Domingo,1:35:00,REP. DEL LIBANO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13001000,1
2/9/2018,BOLÍVAR,CARTAGENA (CT),Domingo,21:33:00,PABLO VI 1,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,13001000,1
2/9/2018,CALDAS,SAMANÁ,Domingo,0:30:00,VDA RANCHO LARGO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,17662000,1
2/9/2018,CAUCA,BUENOS AIRES,Domingo,18:50:00,VEREDA ALTO NAYA,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19110000,1
2/9/2018,CAUCA,CALOTO,Domingo,2:00:00,VDA PEDREGAL,RURAL,GALLERA,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,19142000,1
2/9/2018,CAUCA,MERCADERES,Domingo,18:10:00,VDA LA MONJA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,19450000,1
2/9/2018,CESAR,AGUACHICA,Domingo,16:45:00,VEREDA,RURAL,TROCHA,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,20011000,1
2/9/2018,CESAR,EL PASO,Domingo,10:11:00,COR. LA LOMA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20250000,1
2/9/2018,CESAR,VALLEDUPAR (CT),Domingo,6:40:00,LA POPA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20001000,1
2/9/2018,CHOCÓ,ACANDÍ,Domingo,23:13:00,CGTO. CAPURGANA,RURAL,MAR,ARMA DE FUEGO,PASAJERO BARCO,PASAJERO BARCO,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO ARMADA/MARINA,-,TECNICO,27006000,1
2/9/2018,CHOCÓ,UNIÓN PANAMERICANA,Domingo,9:30:00,VIENTO LIBRE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,27810000,1
2/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,19:30:00,TIBABUYES E-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
2/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,0:10:00,BRASILIA I SECTOR E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,11001000,1
2/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,0:45:00,SIERRA MORENA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
2/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,6:20:00,EL MIRADOR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
2/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2:50:00,SAN JORGE E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
2/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,1:25:00,BELLA FLOR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
2/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,21:58:00,SAN ANTONIO NORTE E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,1
2/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:53:00,LAS DELICIAS   E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
2/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,1:53:00,BELEN E-9,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
2/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2:32:00,HIPOTECHO OCCIDENTAL E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
2/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,15:22:00,POTOSI E-19,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
2/9/2018,CUNDINAMARCA,SIBATÉ,Domingo,2:45:00,VER. LAS DELICIAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25740000,1
2/9/2018,HUILA,ACEVEDO,Domingo,19:40:00,VEREDA SAN MARCOS,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,41006000,1
2/9/2018,HUILA,LA PLATA,Domingo,22:00:00,ALTICO,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,41396000,1
2/9/2018,MAGDALENA,ZONA BANANERA,Domingo,13:50:00,CORREGIMIENTO ORIHUECA,RURAL,TROCHA,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,47980000,1
2/9/2018,META,GRANADA,Domingo,13:25:00,DIAMANTE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,50313000,1
2/9/2018,META,VILLAVICENCIO (CT),Domingo,23:30:00,BOSQUES DE ABAJAM*,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,50001000,1
2/9/2018,NARIÑO,BARBACOAS,Domingo,17:20:00,VEREDA EL ARENAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,52079000,1
2/9/2018,NARIÑO,SAN ANDRES DE TUMACO,Domingo,2:00:00,EL BAJITO,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,1
2/9/2018,NARIÑO,SANTA BÁRBARA,Domingo,4:45:00,CALLE DEL COMERCIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,52696000,1
2/9/2018,NORTE DE SANTANDER,OCAÑA,Domingo,4:37:00,BARRIO BELEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,CASADO,COLOMBIA,EMPLEADO PUBLICO,-,SECUNDARIA,54498000,1
2/9/2018,NORTE DE SANTANDER,VILLA DEL ROSARIO,Domingo,20:00:00,CORREGIMIENTO LA PARADA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,PRIMARIA,54874000,1
2/9/2018,PUTUMAYO,VILLAGARZÓN,Domingo,9:30:00,VDA. VILLA LUZ,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,ETNIA INDIGENA,-,PRIMARIA,86885000,1
2/9/2018,PUTUMAYO,VILLAGARZÓN,Domingo,9:30:00,VDA. VILLA LUZ,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,UNION LIBRE,COLOMBIA,ETNIA INDIGENA,-,SECUNDARIA,86885000,1
